agency_cd,site_no,datetime,tz_cd,Y,177214_00062_cd
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.17,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.17,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.17,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.15,A
USGS,2168500,11/19/2020,EST,356.17,A
USGS,2168500,11/19/2020,EST,356.17,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/19/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.15,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.15,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.15,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.15,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.15,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.16,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.19,A
USGS,2168500,11/20/2020,EST,356.19,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.18,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/20/2020,EST,356.19,A
USGS,2168500,11/20/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.17,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.18,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.2,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/21/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.17,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.18,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.2,A
USGS,2168500,11/22/2020,EST,356.19,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.21,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.24,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.23,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/22/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.25,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.26,A
USGS,2168500,11/23/2020,EST,356.25,A
USGS,2168500,11/23/2020,EST,356.25,A
USGS,2168500,11/23/2020,EST,356.26,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.25,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.25,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.25,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.24,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.23,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.19,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.22,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.18,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.19,A
USGS,2168500,11/23/2020,EST,356.18,A
USGS,2168500,11/23/2020,EST,356.21,A
USGS,2168500,11/23/2020,EST,356.18,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.19,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.18,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/23/2020,EST,356.18,A
USGS,2168500,11/23/2020,EST,356.19,A
USGS,2168500,11/23/2020,EST,356.2,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.2,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.2,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.2,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.19,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.18,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.17,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.14,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.16,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.14,A
USGS,2168500,11/24/2020,EST,356.14,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.14,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.14,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/24/2020,EST,356.14,A
USGS,2168500,11/24/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.16,A
USGS,2168500,11/25/2020,EST,356.16,A
USGS,2168500,11/25/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.16,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.1,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.16,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.17,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.16,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.17,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.14,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.11,A
USGS,2168500,11/25/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.11,A
USGS,2168500,11/25/2020,EST,356.11,A
USGS,2168500,11/25/2020,EST,356.12,A
USGS,2168500,11/25/2020,EST,356.11,A
USGS,2168500,11/25/2020,EST,356.11,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.13,A
USGS,2168500,11/25/2020,EST,356.15,A
USGS,2168500,11/25/2020,EST,356.09,A
USGS,2168500,11/25/2020,EST,356.08,A
USGS,2168500,11/25/2020,EST,356.14,A
